% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=258499, Thu Dec  8 13:09:32 2016
0 1 1 0 0 0.999999839064 0.999999907849 0.999999865901 0.999999928184 0.99999987514 0.99999980826 1.00000005305 0.999999867667 1.00000005855 0.999999988614 1.00000017438 0.999999900113
1 12 0.893619086803 0 0 0.88582734972 0.881728086366 0.882031687616 0.881249566101 0.904437781133 0.892264575771 0.886330055046 0.897585630102 0.880867591762 0.886179089588 0.885394691765 0.886343098507
2 23 0.819226760809 0 0 0.803729230207 0.801147727974 0.800264431988 0.796903471009 0.820944916698 0.811891167713 0.806104817729 0.82017301074 0.799151325698 0.812674176319 0.810662162834 0.807515860417
3 34 0.785683631337 0 0 0.761496066875 0.768007405313 0.765008259055 0.778487752773 0.792238953713 0.778132680244 0.76437363617 0.781970435835 0.758166102273 0.770224953689 0.767793170908 0.780797666193
4 45 0.768172165021 0 0 0.744786331759 0.743842095187 0.746961909307 0.758969762403 0.778543593584 0.769533029776 0.736296960733 0.753824845924 0.73767817263 0.747590626548 0.757270587175 0.761996202464
5 56 0.751556829775 0 0 0.720220291745 0.722163814425 0.726659286366 0.746708758339 0.760291566829 0.748048103948 0.722350957231 0.729102854768 0.716992940458 0.744509113708 0.734176882039 0.741929924283
6 67 0.758496869129 0 0 0.74947874462 0.738251990182 0.734333675068 0.747558191302 0.760555568789 0.745806382436 0.728111326166 0.729344486334 0.718055593833 0.764441651204 0.740168002715 0.748224106909
7 78 0.743138510189 0 0 0.734186742259 0.729158438442 0.712012058308 0.723834945949 0.774255805681 0.722957074466 0.708231145557 0.718147792635 0.695463887512 0.744462443131 0.717421534782 0.725609568421
8 89 0.747016723218 0 0 0.756973459579 0.758611118717 0.706657555313 0.725165683045 0.774184642194 0.72675725121 0.701821146091 0.72547752439 0.691647985243 0.743334114809 0.71709670706 0.728776454302
9 100 0.692311100367 0 0 0.695649224127 0.702012114 0.649603779701 0.664758796594 0.711162307642 0.669713399084 0.642076056375 0.672231311819 0.634433846544 0.685286690705 0.655166769797 0.678334688845
