% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=258499, Thu Dec  8 13:09:32 2016
1 12 0.893619086803 1.0 -2.63214817417 -2.6126352872211482e+00 -1.47063771934 -2.43432292018 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
2 23 0.819226760809 1.05693133561 -2.64661219688 -2.5255348105892579e+00 -1.15270272777 -2.58832209339 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
3 34 0.785683631337 1.08369526385 -2.64661219688 -2.5358981361036426e+00 -1.51374872171 -2.58834919062 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
4 45 0.768172165021 1.11943434094 -2.67452037131 -2.6745203713097321e+00 -2.27244225289 -1.66636173056 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
5 56 0.751556829775 1.15647973057 -2.67452037131 -2.5717783673492085e+00 -1.19268666488 -2.19320624525 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
6 67 0.758496869129 1.19980083613 -2.67452037131 -2.6335368826126118e+00 0.0 -2.08729099838 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
7 78 0.743138510189 1.2420212904 -2.67452037131 -2.6315253626635298e+00 -1.32121430124 -1.40733178349 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
8 89 0.747016723218 1.27744091802 -2.67470816106 -2.5905181881642996e+00 -0.950834669512 -2.60983805954 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
9 100 0.692311100367 1.33225132477 -2.67470816106 -2.6501195523323773e+00 -1.86050904036 -2.07227526676 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
10 111 0.644543813664 1.35004474054 -2.67470816106 -2.5905957727678124e+00 -2.27162051279 -2.60026851137 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
11 122 0.569438053402 1.36760036694 -2.67638157637 -2.6763815763654009e+00 -2.17508053781 -1.66331744027 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
12 133 0.517238210516 1.36655465344 -2.67638157637 -2.6364327644256242e+00 -2.52768630035 -1.5955250001 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
13 144 0.487397227933 1.35497046693 -2.67638157637 -2.6276596904329197e+00 -2.24613587953 -1.93229906658 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
14 155 0.456588203364 1.38280655308 -2.67638157637 -2.6434109972651596e+00 -2.38790132873 -1.2938839102 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
15 166 0.431824226784 1.41694341329 -2.67638157637 -2.6397989114952618e+00 -2.07058105694 -1.67132265569 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
16 177 0.421488306428 1.4355572729 -2.67638157637 -2.6609886296148773e+00 -2.53036309356 0.0 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
17 188 0.40891382813 1.43371660709 -2.67638157637 -2.6698964927839581e+00 -2.61710396178 0.0 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
18 199 0.392043864712 1.44152983623 -2.67638157637 -2.6754237164269705e+00 -2.60092368544 -2.22618323177 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
19 210 0.362148532155 1.49174791514 -2.67638157637 -2.6729922275730353e+00 -2.34813178933 0.0 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
20 221 0.354120055848 1.50423061119 -2.67638157637 -2.6672793378854824e+00 -2.65575002489 0.0 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
21 232 0.324217060918 1.54083584441 -2.67725937296 -2.6772593729551182e+00 -2.59574804121 -2.10356384391 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
22 243 0.309177664062 1.54378732746 -2.67725937296 -2.6690236789864894e+00 -2.66188290108 0.0 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
23 254 0.295674568619 1.54077457154 -2.67725937296 -2.6659372438428774e+00 -2.54359643524 0.0 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
24 265 0.27949400189 1.51395117206 -2.67725937296 -2.6760860764681440e+00 -2.62738472004 -2.65006699909 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
25 276 0.276207774936 1.51728168956 -2.67725937296 -2.6746366380753570e+00 -2.56939232311 -2.65369729064 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
26 287 0.28276282692 1.52451678288 -2.67725937296 -2.6759249237697422e+00 -2.65582953248 0.0 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
27 298 0.279217655378 1.54879571782 -2.67725937296 -2.6679643166647988e+00 -2.6587927834 0.0 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
28 309 0.266215497151 1.55550525781 -2.67725937296 -2.6720635102938353e+00 -2.67597858941 -2.56213325845 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009 5.64656266009
