%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=258499, Thu Dec  8 13:09:32 2016
0 1 1 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
1 12 0.893619086803 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
2 23 0.819226760809 1.04029769084 0.984262322244 0.984262322244 0.984262329929 0.984262371483 0.984262399777 0.984262433026 0.98426247954 0.984262529618 0.986041517433 0.990045312134 0.994847985452 1.01570152677 1.04029769084
3 34 0.785683631337 1.04985417609 0.968772505622 0.968772505622 0.968772606191 0.968812209541 0.969239319606 0.970308021006 0.976008863742 0.976928922093 0.979912218203 0.985608145135 0.994074192696 1.01841193631 1.04985417609
4 45 0.768172165021 1.0680533922 0.954100971477 0.954100971477 0.954860877964 0.959274461012 0.96202066829 0.963745241636 0.966763369533 0.973781602391 0.978094478999 0.982413806705 0.996032750279 1.02962448872 1.0680533922
5 56 0.751556829775 1.08857960819 0.941287235225 0.941287235225 0.945983204948 0.948860142432 0.951238907792 0.954630866139 0.96130095283 0.964271788555 0.976497425225 0.980502638083 1.01437482871 1.02799125765 1.08857960819
6 67 0.758496869129 1.11844542479 0.932192569893 0.932192569893 0.934047505252 0.936475857098 0.938372281047 0.949119507357 0.954777411054 0.963024895587 0.970849139294 0.976220074836 1.01382730985 1.02460189069 1.11844542479
7 78 0.743138510189 1.14263284066 0.919978465334 0.919978465334 0.925447559963 0.9285412877 0.932700559507 0.939735296491 0.949310422961 0.958357459122 0.970676724547 0.995632999268 1.01224150114 1.04239394683 1.14263284066
8 89 0.747016723218 1.16597704228 0.912744398457 0.912744398457 0.913520000589 0.918665835855 0.919100671866 0.932924432668 0.94952102074 0.953397023066 0.967526054294 0.98553861031 1.00049941944 1.067322182 1.16597704228
9 100 0.692311100367 1.19860811544 0.899686187695 0.899686187695 0.902945717307 0.909548903429 0.910148248808 0.93209031958 0.939039172093 0.949680381404 0.96999430327 0.987203986152 0.996300587106 1.08847553754 1.19860811544
10 111 0.644543813664 1.19663197528 0.886364680624 0.886364680624 0.891173089563 0.900159565257 0.904257667469 0.925811978532 0.938345784344 0.944590505667 0.960118919939 0.975552459888 0.992068179654 1.08726177153 1.19663197528
11 122 0.569438053402 1.19837869563 0.876263800887 0.876263800887 0.884115973297 0.887276902991 0.902530857162 0.914292380157 0.924931111989 0.939296844416 0.959144358105 0.980548910648 0.992243720722 1.07367854483 1.19837869563
12 133 0.517238210516 1.18269081845 0.865454459119 0.865454459119 0.874252647645 0.88144085655 0.897006735924 0.90800130112 0.917531099235 0.931250850322 0.946757100023 0.971079109647 0.991413816852 1.06508080931 1.18269081845
13 144 0.487397227933 1.1663199143 0.86077146533 0.86077146533 0.864913940243 0.874866131413 0.888670093909 0.895688245305 0.907393606847 0.92224535297 0.950827076326 0.967714159101 0.986805361726 1.05137089619 1.1663199143
14 155 0.456588203364 1.17744061838 0.85148614299 0.85148614299 0.866173187068 0.867833989442 0.882085674522 0.890863698486 0.896602394626 0.925732104069 0.941954216715 0.960820375378 0.989189271382 1.04132790144 1.17744061838
15 166 0.431824226784 1.19334596104 0.842197331133 0.842197331133 0.854848802951 0.863173113447 0.875727834498 0.879997578962 0.887495225467 0.914978219806 0.933893995054 0.948013364685 0.9825149973 1.03221947501 1.19334596104
16 177 0.421488306428 1.19450050508 0.832081399771 0.832081399771 0.842128062688 0.857304828144 0.867104710869 0.8704474072 0.888898395043 0.905224361976 0.927670250907 0.939953064497 0.970633574353 1.02741334899 1.19450050508
17 188 0.40891382813 1.18341299512 0.825416256787 0.825416256787 0.837154019707 0.845216374718 0.859411224327 0.871275314155 0.883630315171 0.906873996274 0.926674787655 0.941395962549 0.963857508833 1.03464792995 1.18341299512
18 199 0.392043864712 1.18106032426 0.819310356662 0.819310356662 0.829933430967 0.847725995729 0.857641404656 0.870526383989 0.873211136378 0.894273625806 0.923120383993 0.938465462533 0.96324971994 1.02731803282 1.18106032426
19 210 0.362148532155 1.20706179229 0.809159362676 0.809159362676 0.830163852126 0.839364988585 0.850259382165 0.862036014998 0.867530344376 0.886279762174 0.919102982875 0.930474168465 0.97429396049 1.04069110927 1.20706179229
20 221 0.354120055848 1.20494694769 0.801038709574 0.801038709574 0.822438254478 0.830424965703 0.845240103278 0.854921703274 0.871950683121 0.879561045161 0.912431722372 0.93369063636 0.963560324016 1.03524638183 1.20494694769
21 232 0.324217060918 1.22076529814 0.792274727102 0.792274727102 0.81429455548 0.822286455914 0.842958910722 0.85911506046 0.861857887891 0.875097367426 0.901999526622 0.939125479852 0.954127141589 1.03340868441 1.22076529814
22 243 0.309177664062 1.21359580659 0.786115927366 0.786115927366 0.808597461773 0.813470613338 0.837919326679 0.847625385622 0.854267650794 0.863903907125 0.890035453862 0.932119976461 0.947888759734 1.03466073402 1.21359580659
23 254 0.295674568619 1.1957185962 0.776050317992 0.776050317992 0.798803065636 0.805345076025 0.834082187972 0.841798820662 0.853570301583 0.868006721697 0.893449791826 0.927513373622 0.953960906769 1.04676359768 1.1957185962
24 265 0.27949400189 1.17861135281 0.778500241328 0.778500241328 0.793504217438 0.799250722153 0.825101926866 0.835646086744 0.848749721767 0.870617408007 0.904741570535 0.928365432987 0.966123357483 1.03752060843 1.17861135281
